"Salesforce Customer ID","Installation End Date","Installation PL Closed","Installation Address - ZIP Code","Opportunity Battery Capacity kWh"
"C000429444","08.05.2023, 18:07","","95466","5"
"C000030110","07.03.2019, 16:00","","53797","0"
"C000020352","17.04.2019, 17:00","","78056","0"
"C000429457","16.02.2023, 16:52","","64658","10"
"C000030126","13.03.2019, 16:00","","32278","0"
"C000018119","21.05.2019, 17:00","","06712","0"
"C000428427","12.09.2023, 20:31","","26409","10"
"C000032852","04.10.2021, 17:00","","59269","10"
"C000020353","15.04.2019, 17:00","","50170","0"
"C000130461","01.07.2022, 08:56","","67549","10"
"C000030732","07.12.2021, 16:00","","31319","10"
"C000019228","08.04.2019, 17:00","","09326","0"
"C000131731","28.07.2022, 17:41","","34454","5"
"C000032560","24.11.2021, 16:00","","52445","10"
"C000018473","16.05.2019, 17:00","","06686","0"
"C000129222","01.09.2022, 08:36","","90613","10"
"C000030781","18.11.2021, 16:00","","49584","0"
"C000018481","24.07.2019, 17:00","","15848","0"
"C000130994","27.10.2022, 19:26","","18299","10"
"C000031879","09.12.2021, 16:00","","49811","10"
"C000018482","29.07.2019, 17:00","","15370","0"
"C000129675","20.07.2022, 12:00","","63538","5"
"C000030822","25.11.2021, 16:00","","38364","10"
"C000018483","17.07.2019, 17:00","","01662","0"
"C000127843","07.09.2022, 18:12","","44575","10"
"C000030683","27.10.2021, 17:00","","06774","0"
"C000019240","14.08.2019, 17:00","","08115","0"
"C000130232","26.10.2022, 18:00","","52156","10"
"C000032854","20.01.2022, 16:00","","89233","10"
"C000018484","30.08.2019, 17:00","","39638","0"
"C000133006","29.09.2022, 18:32","","01968","10"
"C000030698","22.09.2021, 17:00","","96160","10"
"C000018860","13.03.2019, 16:00","","19322","0"
"C000130108","22.09.2022, 09:30","","53359","10"
"C000030413","14.12.2021, 15:00","","01217","10"
"C000020337","03.04.2019, 17:00","","95138","0"
"C000129380","08.07.2022, 10:05","","56743","10"
"C000032925","29.11.2021, 16:00","","77815","10"
"C000018861","27.03.2019, 16:00","","12623","0"
"C000132214","13.10.2022, 11:44","","06449","10"
"C000031926","17.11.2021, 16:00","","73266","10"
"C000019579","27.03.2019, 16:00","","04603","0"
"C000155195","27.09.2022, 16:14","","23942","10"
"C000030795","03.11.2021, 16:00","","16775","10"
"C000018462","12.03.2019, 16:00","","14793","0"
"C000152473","24.10.2022, 16:39","","49733","10"
"C000032946","06.12.2021, 16:00","","69469","10"
"C000020338","14.03.2019, 16:00","","07557","0"
"C000152520","16.09.2022, 12:32","","34576","10"
"C000031035","10.05.2021, 17:00","","16259","10"
"C000020339","11.03.2019, 16:00","","31604","0"
"C000153679","07.10.2022, 12:17","","31079","10"
"C000032855","28.07.2021, 17:00","","06295","10"
"C000019580","28.03.2019, 16:00","","17179","0"
"C000684830","26.09.2023, 09:38","","73114","10"
"C000032511","01.10.2021, 17:00","","14532","5"
"C000019946","07.06.2019, 17:00","","30827","0"
"C000155460","22.08.2022, 12:00","","64720","10"
"C000030699","02.09.2021, 17:00","","52525","10"
"C000018471","03.06.2019, 17:00","","74426","0"
"C000151111","15.08.2022, 18:14","","39120","5"
"C000032528","16.12.2021, 15:00","","86494","5"
"C000020739","15.05.2019, 17:00","","63457","0"
"C000154586","14.11.2022, 16:08","","59494","10"
"C000031517","03.11.2021, 16:00","","13159","10"
"C000019951","13.05.2019, 17:00","","75203","0"
"C000150502","18.08.2022, 20:00","","31558","10"
"C000031475","21.10.2021, 17:00","","76275","10"
"C000018120","18.04.2019, 17:00","","72351","0"
"C000157125","11.08.2022, 17:29","","06388","0"
"C000032595","28.10.2021, 17:00","","56412","10"
"C000019952","19.06.2019, 17:00","","13467","0"
"C000151738","09.11.2022, 16:51","","64354","10"
"C000031898","09.12.2021, 16:00","","31224","5"
"C000019592","26.04.2019, 17:00","","72813","0"
"C000154165","14.09.2022, 17:03","","30974","10"
"C000018571","25.06.2020, 17:00","","48165","0"
"C000019241","29.07.2019, 17:00","","15378","0"
"C000152498","19.07.2022, 18:59","","01731","10"
"C000021465","03.05.2019, 17:00","","97261","0"
"C000018485","07.08.2019, 17:00","","14959","0"
"C000176423","26.09.2022, 17:41","","84416","10"
"C000021112","13.03.2019, 16:00","","13435","0"
"C000020361","25.07.2019, 17:00","","78083","0"
"C000177152","26.10.2022, 13:38","","21529","5"
"C000021870","11.03.2019, 16:00","","95339","0"
"C000018486","05.07.2019, 17:00","","53639","0"
"C000175270","26.09.2022, 17:30","","21502","10"
"C000021826","06.10.2021, 17:00","","46284","10"
"C000019931","27.03.2019, 16:00","","01990","0"
"C000175288","16.09.2022, 12:39","","51545","10"
"C000026029","13.05.2020, 17:00","","39288","0"
"C000018110","08.03.2019, 16:00","","48683","0"
"C000180223","26.10.2022, 08:59","","18507","10"
"C000024754","25.06.2021, 17:00","","16269","0"
"C000018862","25.04.2019, 17:00","","47559","0"
"C000176643","29.09.2022, 09:51","","47445","10"
"C000032127","17.05.2021, 17:00","","64850","0"
"C000020725","03.04.2019, 17:00","","01665","0"
"C000181098","19.12.2022, 17:46","","37318","5"
"C000030687","18.08.2021, 17:00","","38855","10"
"C000019932","29.03.2019, 16:00","","06198","0"
"C000175294","22.09.2022, 15:07","","16816","10"
"C000030735","03.11.2021, 16:00","","99834","5"
"C000018463","27.03.2019, 16:00","","04600","0"
"C000181474","15.12.2022, 13:11","","49688","10"
"C000031097","27.10.2021, 17:00","","66636","10"
"C000020340","29.03.2019, 16:00","","02627","0"
"C000173928","26.09.2022, 18:28","","87679","10"
"C000031487","11.11.2021, 16:00","","19230","0"
"C000019933","29.03.2019, 16:00","","09487","0"
"C000176645","28.09.2023, 19:28","","31319","10"
"C000031518","01.12.2021, 16:00","","39539","5"
"C000019934","09.04.2019, 17:00","","09376","0"
"C000181049","12.10.2022, 17:33","","99510","5"
"C000030767","09.12.2021, 16:00","","69469","0"
"C000019581","20.02.2019, 00:00","","97843","0"
"C000177160","10.05.2023, 15:25","","52511","10"
"C000032934","07.12.2021, 16:00","","36219","0"
"C000018472","25.04.2019, 17:00","","42579","0"
"C000175078","06.10.2022, 17:44","","21394","10"
"C000031551","25.12.2021, 16:00","","74653","0"
"C000019227","19.06.2019, 17:00","","33106","0"
"C000180974","13.12.2022, 18:00","","04463","10"
"C000027881","07.08.2019, 17:00","","40627","0"
"C000019947","02.08.2019, 17:00","","47652","0"
"C000181314","09.12.2022, 10:48","","72525","10"
"C000032268","11.11.2021, 16:00","","55276","10"
"C000018876","10.05.2019, 17:00","","41352","0"
"C000175482","14.09.2022, 17:49","","37620","10"
"C000031896","29.11.2021, 16:00","","57635","10"
"C000019948","09.04.2019, 17:00","","52538","0"
"C000181155","22.09.2022, 15:23","","16321","10"
"C000031448","19.10.2021, 17:00","","94151","5"
"C000020354","13.05.2019, 17:00","","52538","0"
"C000176373","17.01.2023, 18:00","","49328","10"
"C000032513","05.11.2021, 16:00","","71696","10"
"C000019593","17.05.2019, 17:00","","09376","0"
"C000177674","04.10.2022, 18:15","","34225","5"
"C000032151","26.10.2021, 17:00","","03058","0"
"C000020740","23.05.2019, 17:00","","90602","0"
"C000179752","14.10.2022, 19:30","","21337","10"
"C000032514","17.11.2021, 16:00","","97717","5"
"C000018121","20.02.2019, 16:00","","15732","0"
"C000179121","20.10.2022, 09:19","","32051","10"
"C000030372","23.11.2021, 16:00","","55595","10"
"C000019594","18.04.2019, 17:00","","15324","0"
"C000202546","05.01.2023, 19:28","","16727","0"
"C000030754","15.11.2021, 16:00","","72517","10"
"C000019953","14.01.2019, 16:00","","16515","0"
"C000204106","31.10.2022, 18:17","","73035","10"
"C000031930","20.12.2021, 15:00","","26524","10"
"C000018127","26.08.2019, 17:00","","06785","0"
"C000224908","07.10.2022, 08:51","","06425","10"
"C000031217","12.01.2022, 16:00","","99734","10"
"C000019246","28.08.2019, 17:00","","33689","0"
"C000202188","09.11.2022, 17:21","","83666","10"
"C000031542","21.12.2021, 17:00","","38446","10"
"C000019605","24.08.2019, 17:00","","16515","0"
"C000202905","26.10.2022, 15:39","","48308","10"
"C000030702","23.09.2021, 17:00","","30165","10"
"C000020366","15.08.2019, 17:00","","06268","0"
"C000198115","23.01.2023, 18:00","","21465","10"
"C000032533","03.11.2021, 16:00","","69151","10"
"C000018863","06.06.2019, 17:00","","32805","0"
"C000202728","21.11.2022, 17:57","","38685","10"
"C000030737","24.11.2021, 16:00","","68753","5"
"C000019935","03.04.2019, 17:00","","06366","0"
"C000200616","06.10.2022, 18:00","","31559","10"
"C000031520","26.01.2022, 15:00","","59757","5"
"C000019936","27.03.2019, 16:00","","32689","0"
"C000218157","05.01.2023, 12:39","","04916","10"
"C000031931","30.11.2021, 16:00","","61440","5"
"C000018864","15.03.2019, 16:00","","31582","0"
"C000204097","12.04.2023, 15:08","","38459","10"
"C000031432","28.09.2021, 17:00","","95173","10"
"C000019582","09.05.2019, 17:00","","33818","0"
"C000199720","29.09.2022, 10:58","","16866","10"
"C000031788","29.10.2021, 17:00","","59469","10"
"C000018865","20.03.2019, 16:00","","06901","0"
"C000203251","16.09.2022, 16:41","","04668","10"
"C000030321","16.02.2022, 18:00","","33014","10"
"C000020726","28.03.2019, 16:00","","72160","0"
"C000202288","07.11.2022, 17:48","","34233","10"
"C000031057","25.01.2022, 16:00","","31303","10"
"C000019937","29.03.2019, 16:00","","12621","0"
"C000144862","16.08.2022, 12:00","","49191","10"
"C000031058","17.08.2021, 17:00","","23936","10"
"C000019217","17.05.2019, 17:00","","39288","0"
"C000147417","28.08.2023, 18:55","","90768","10"
"C000032153","07.10.2021, 17:00","","66877","10"
"C000020727","24.05.2019, 17:00","","39164","0"
"C000148281","23.08.2022, 11:44","","38678","10"
"C000030400","09.12.2021, 16:00","","61191","10"
"C000020741","19.03.2019, 16:00","","06847","0"
"C000147436","15.06.2022, 20:00","","15827","5"
"C000032927","11.11.2021, 16:00","","65462","10"
"C000019954","10.01.2019, 16:00","","97534","0"
"C000148355","31.01.2023, 15:08","","33014","0"
"C000032229","17.01.2022, 15:00","","63688","10"
"C000020355","20.12.2018, 16:00","","16567","0"
"C000148338","14.08.2023, 18:58","","66787","10"
"C000031864","30.11.2021, 16:00","","51709","5"
"C000019595","22.11.2018, 16:00","","13127","0"
"C000142938","30.08.2022, 10:37","","24976","10"
"C000030460","17.01.2022, 15:00","","74182","5"
"C000020341","31.07.2019, 17:00","","79379","0"
"C000148405","01.09.2022, 11:37","","17390","10"
"C000032966","02.12.2021, 16:00","","49179","10"
"C000020342","18.05.2019, 17:00","","53506","0"
"C000148593","23.01.2023, 12:00","","68239","10"
"C000031029","12.02.2021, 16:00","","55578","0"
"C000019583","08.05.2019, 17:00","","17391","0"
"C000147458","25.08.2022, 17:35","","14469","5"
"C000031433","25.11.2021, 16:00","","74889","10"
"C000019939","28.06.2019, 17:00","","50226","0"
"C000146296","20.12.2022, 18:00","","58452","5"
"C000031059","31.08.2021, 17:00","","68804","5"
"C000020343","05.07.2019, 17:00","","63694","0"
"C000147707","28.07.2022, 18:00","","06369","10"
"C000030704","07.09.2021, 17:00","","47877","10"
"C000018122","10.01.2019, 16:00","","97854","0"
"C000145135","09.08.2022, 09:33","","07924","10"
"C000030341","28.09.2021, 17:00","","88631","0"
"C000019955","28.02.2019, 16:00","","36110","0"
"C000148973","28.07.2022, 17:07","","04720","10"
"C000032231","06.12.2021, 16:00","","26129","10"
"C000019956","14.06.2019, 17:00","","16515","0"
"C000357200","08.02.2023, 18:00","","74545","10"
"C000031160","15.12.2021, 16:15","","22844","10"
"C000019602","17.07.2019, 17:00","","95192","0"
"C000149107","15.08.2022, 18:26","","35799","10"
"C000031887","06.12.2021, 16:00","","75331","10"
"C000018886","16.08.2019, 17:00","","48301","0"
"C000172114","27.09.2022, 17:25","","30890","10"
"C000031575","21.12.2021, 15:00","","89441","10"
"C000019243","28.08.2019, 17:00","","52499","0"
"C000166412","06.09.2022, 14:00","","15345","10"
"C000031789","17.06.2021, 17:00","","37191","10"
"C000019244","08.07.2019, 17:00","","78549","0"
"C000172088","13.09.2022, 18:55","","52525","10"
"C000030674","21.06.2021, 17:00","","99098","0"
"C000020362","29.07.2019, 17:00","","47228","0"
"C000168106","06.12.2022, 18:41","","32832","5"
"C000032882","27.10.2021, 17:00","","74912","10"
"C000019585","07.05.2019, 17:00","","38889","0"
"C000172053","12.10.2022, 08:33","","55425","10"
"C000032194","01.12.2021, 16:00","","42285","5"
"C000018111","28.05.2019, 17:00","","63477","0"
"C000173183","14.10.2022, 18:23","","58644","5"
"C000032995","01.12.2021, 16:00","","50389","5"
"C000018465","16.05.2019, 17:00","","15366","0"
"C000172138","10.10.2022, 17:13","","45896","5"
"C000032978","24.11.2021, 16:00","","79361","20"
"C000018112","27.05.2019, 17:00","","16306","0"
"C000173407","28.09.2022, 13:39","","72336","10"
"C000032848","28.06.2021, 17:00","","27478","10"
"C000019230","18.06.2019, 17:00","","17255","0"
"C000169887","05.09.2022, 20:27","","47475","10"
"C000031042","07.07.2021, 17:00","","96188","10"
"C000018467","09.07.2019, 17:00","","19071","0"
"C000173360","08.09.2022, 16:09","","14550","10"
"C000031105","21.10.2021, 17:00","","18107","0"
"C000020346","16.05.2019, 17:00","","58135","0"
"C000172210","16.11.2022, 16:51","","59302","10"
"C000031524","09.12.2021, 16:00","","93413","0"
"C000019219","08.07.2019, 17:00","","18239","0"
"C000170902","06.10.2022, 17:49","","33335","5"
"C000030774","07.12.2021, 16:00","","28857","10"
"C000020729","02.08.2019, 17:00","","36137","0"
"C000172090","16.11.2022, 17:50","","37308","5"
"C000031150","16.12.2021, 15:00","","29413","10"
"C000019231","02.07.2019, 17:00","","06493","0"
"C000170297","23.02.2023, 13:15","","79837","10"
"C000032997","24.10.2022, 17:56","","38554","10"
"C000020743","11.06.2019, 17:00","","15328","0"
"C000170504","25.10.2022, 10:24","","27809","10"
"C000032937","15.11.2021, 16:00","","97486","5"
"C000020730","06.06.2019, 17:00","","48366","0"
"C000195356","23.01.2023, 18:00","","15711","10"
"C000030836","29.11.2021, 16:00","","47804","10"
"C000019941","14.06.2019, 17:00","","01561","0"
"C000192066","13.12.2022, 18:27","","59192","10"
"C000030326","13.12.2021, 15:00","","71711","5"
"C000075708","18.10.2022, 16:00","","29369","0"
"C000195574","22.09.2022, 18:38","","31749","10"
"C000030694","06.10.2021, 17:00","","91238","10"
"C000018114","18.06.2019, 17:00","","01728","0"
"C000192909","08.11.2022, 16:52","","44892","10"
"C000030365","15.10.2021, 17:00","","26826","10"
"C000019964","24.07.2019, 17:00","","32676","0"
"C000190941","10.10.2022, 16:33","","13503","10"
"C000032162","18.01.2022, 16:00","","67808","0"
"C000019603","29.07.2019, 17:00","","04758","0"
"C000197202","29.12.2022, 17:31","","99958","5"
"C000032175","08.11.2021, 16:00","","66359","10"
"C000018888","18.07.2019, 17:00","","16356","0"
"C000322930","09.03.2023, 17:30","","72531","15"
"C000031847","17.01.2022, 16:00","","71067","0"
"C000020363","18.07.2019, 17:00","","16356","0"
"C000196516","07.11.2022, 18:09","","66903","5"
"C000032212","22.11.2021, 16:00","","78087","0"
"C000018490","21.08.2019, 17:00","","14624","0"
"C000189802","09.11.2022, 17:47","","38530","5"
"C000030490","30.11.2021, 16:00","","97999","10"
"C000018889","27.08.2019, 17:00","","46499","0"
"C000197220","07.11.2022, 17:52","","23569","10"
"C000032497","02.09.2021, 17:00","","35460","5"
"C000020364","30.08.2019, 17:00","","04758","0"
"C000518861","18.09.2023, 19:06","","88299","10"
"C000030695","22.09.2021, 17:00","","32369","5"
"C000020731","23.05.2019, 17:00","","73733","0"
"C000193647","27.09.2022, 18:50","","06774","5"
"C000032144","08.09.2021, 17:00","","54518","10"
"C000018866","03.06.2019, 17:00","","12305","0"
"C000196210","24.01.2023, 11:03","","06343","0"
"C000032501","07.10.2021, 17:00","","45899","10"
"C000018867","28.06.2019, 17:00","","48599","0"
"C000209666","31.10.2022, 17:10","","10318","10"
"C000032876","27.09.2021, 17:00","","63928","10"
"C000019221","19.07.2019, 17:00","","18211","0"
"C000209649","13.10.2022, 18:04","","97500","10"
"C000032539","21.12.2021, 15:00","","59821","10"
"C000020746","06.06.2019, 17:00","","16775","0"
"C000448707","04.04.2023, 16:55","","16798","10"
"C000030729","18.01.2022, 15:16","","04565","10"
"C000020747","17.06.2019, 17:00","","49661","0"
"C000183607","24.10.2022, 17:35","","66822","10"
"C000032421","04.01.2022, 15:00","","61267","10"
"C000019233","18.06.2019, 17:00","","15827","0"
"C000183093","19.09.2022, 16:18","","14943","10"
"C000031721","11.01.2022, 15:00","","38321","5"
"C000019942","20.06.2019, 17:00","","13507","0"
"C000183972","28.09.2022, 17:14","","58802","10"
"C000033140","15.01.2022, 12:00","","78727","10"
"C000020732","13.06.2019, 17:00","","12587","0"
"C000187112","12.12.2022, 18:59","","26689","10"
"C000032792","02.05.2022, 17:00","","16341","0"
"C000020733","27.02.2019, 16:00","","61118","0"
"C000183810","12.10.2022, 19:38","","33335","5"
"C000030911","03.01.2022, 16:00","","54424","5"
"C000019234","23.07.2019, 17:00","","06484","0"
"C000188915","13.09.2022, 17:40","","14641","5"
"C000032706","02.12.2021, 16:00","","35321","5"
"C000019235","15.07.2019, 17:00","","63683","0"
"C000225283","06.03.2023, 15:56","","32760","10"
"C000031766","07.01.2022, 16:00","","48366","10"
"C000018869","15.05.2019, 17:00","","06556","0"
"C000181846","11.10.2022, 15:21","","26789","10"
"C000032306","12.01.2022, 16:00","","78554","10"
"C000018870","09.05.2019, 17:00","","95100","0"
"C000182750","15.11.2022, 17:21","","48329","0"
"C000032719","10.12.2021, 16:00","","21274","10"
"C000020347","06.03.2019, 16:00","","63628","0"
"C000182813","28.09.2023, 17:33","","59320","15"
"C000033215","21.02.2022, 16:00","","66701","10"
"C000020348","25.03.2019, 16:00","","01458","0"
"C000187820","28.10.2022, 18:40","","58708","10"
"C000032700","18.01.2022, 15:00","","82216","0"
"C000020734","18.04.2019, 17:00","","09125","0"
"C000185132","29.11.2022, 19:02","","12351","10"
"C000032361","13.01.2022, 16:00","","67346","5"
"C000019588","25.03.2019, 16:00","","15859","0"
"C000185497","30.01.2023, 16:00","","29574","10"
"C000031300","22.12.2021, 16:00","","53797","10"
"C000019596","12.06.2019, 17:00","","72461","0"
"C000182911","07.09.2022, 19:39","","30519","10"
"C000032009","04.01.2022, 15:00","","39249","10"
"C000020748","03.07.2019, 17:00","","16909","0"
"C000185426","26.09.2022, 17:47","","53909","10"
"C000031665","10.01.2022, 16:00","","64832","0"
"C000018476","26.07.2019, 17:00","","46519","0"
"C000187948","26.10.2022, 17:31","","99867","10"
"C000031012","13.01.2022, 16:00","","31135","10"
"C000018882","05.07.2019, 17:00","","15370","0"
"C000188152","15.09.2022, 17:22","","15827","10"
"C000031256","15.12.2021, 15:00","","91462","0"
"C000019600","18.07.2019, 17:00","","71134","0"
"C000186335","12.10.2022, 17:31","","45472","10"
"C000033035","22.12.2021, 16:00","","04703","5"
"C000020360","31.07.2019, 17:00","","14715","0"
"C000188116","19.12.2022, 16:34","","49733","5"
"C000032097","29.12.2021, 16:00","","56589","10"
"C000019222","10.04.2019, 17:00","","50129","0"
"C000205687","27.10.2022, 08:37","","99090","10"
"C000031748","11.01.2022, 18:00","","41363","10"
"C000020735","17.04.2019, 17:00","","08058","0"
"C000207409","30.11.2022, 09:39","","16548","0"
"C000031024","14.02.2022, 18:00","","72766","10"
"C000018871","25.04.2019, 17:00","","50129","0"
"C000205640","09.11.2022, 17:30","","63457","10"
"C000698155","14.08.2023, 18:32","","03099","10"
"C000019943","03.06.2019, 17:00","","31275","0"
"C000207970","19.10.2022, 17:17","","46145","10"
"C000030885","08.12.2021, 16:00","","76698","5"
"C000018125","17.07.2019, 17:00","","73249","0"
"C000207149","15.03.2023, 17:22","","32609","10"
"C000030553","07.12.2021, 16:00","","37441","10"
"C000018477","26.06.2019, 17:00","","09326","0"
"C000206666","17.10.2022, 18:03","","16761","10"
"C000032029","16.12.2021, 15:00","","37539","10"
"C000019223","17.04.2019, 17:00","","95508","0"
"C000207591","14.09.2022, 17:28","","04639","5"
"C000030512","20.12.2021, 15:00","","26419","10"
"C000018872","24.04.2019, 17:00","","14822","0"
"C000208724","17.10.2022, 17:11","","30952","5"
"C000032367","09.12.2021, 16:00","","73072","10"
"C000019224","07.05.2019, 17:00","","72336","0"
"C000208073","03.11.2022, 12:18","","39167","10"
"C000033091","07.01.2022, 16:00","","99735","5"
"C000018468","20.05.2019, 17:00","","30982","0"
"C000207837","19.10.2022, 18:51","","27318","10"
"C000031354","11.01.2022, 16:00","","68642","10"
"C000018115","15.08.2019, 17:00","","53604","0"
"C000206771","24.10.2022, 17:52","","38162","10"
"C000031363","13.01.2022, 16:00","","66482","5"
"C000018883","03.07.2019, 17:00","","15831","0"
"C000206571","27.09.2022, 16:37","","85405","10"
"C000032432","01.02.2022, 16:00","","39128","5"
"C000019237","15.07.2019, 17:00","","70806","0"
"C000217000","08.03.2023, 15:08","","72525","10"
"C000032711","14.12.2021, 15:00","","90537","10"
"C000018478","17.07.2019, 17:00","","16866","0"
"C000216537","27.10.2022, 18:00","","26605","10"
"C000032384","21.12.2021, 15:00","","78250","10"
"C000020350","20.06.2019, 17:00","","90574","0"
"C000217403","18.04.2023, 19:00","","63073","10"
"C000032405","03.01.2022, 15:00","","71263","5"
"C000018873","12.04.2019, 17:00","","47495","0"
"C000215732","07.03.2023, 16:15","","83064","15"
"C000031330","02.03.2022, 18:00","","99510","10"
"C000018884","30.07.2019, 17:00","","04828","0"
"C000227170","04.01.2023, 17:12","","21079","10"
"C000032779","14.02.2022, 16:00","","23743","0"
"C000019961","23.07.2019, 17:00","","13129","0"
"C000225402","20.10.2022, 11:24","","06420","10"
"C000032074","17.01.2022, 16:00","","83410","5"
"C000019597","16.07.2019, 17:00","","48527","0"
"C000234591","30.01.2023, 12:48","","47445","5"
"C000030516","07.12.2021, 16:00","","65779","10"
"C000020359","24.07.2019, 17:00","","63697","0"
"C000235713","30.11.2022, 18:29","","32699","10"
"C000032084","05.01.2022, 15:00","","70825","10"
"C000019589","26.03.2019, 16:00","","19339","0"
"C000237878","15.02.2023, 18:00","","38165","10"
"C000031329","16.12.2021, 15:00","","58809","10"
"C000020736","15.05.2019, 17:00","","90556","0"
"C000234892","21.12.2022, 10:49","","17153","10"
"C000033109","21.12.2021, 09:57","","45661","10"
"C000019590","15.04.2019, 17:00","","45663","0"
"C000239885","24.11.2022, 18:00","","88422","10"
"C000033114","25.01.2022, 16:00","","57586","10"
"C000018116","04.06.2019, 17:00","","46342","0"
"C000237676","02.01.2023, 17:48","","37075","10"
"C000032767","22.02.2022, 16:21","","19073","10"
"C000018470","21.05.2019, 17:00","","46459","0"
"C000236327","20.12.2022, 17:36","","42929","10"
"C000032791","11.01.2022, 16:00","","31275","10"
"C000710779","27.09.2023, 17:20","","58456","10"
"C000234280","12.05.2023, 12:00","","31171","10"
"C000028997","20.11.2018, 16:00","","95192","0"
"C000701222","19.09.2023, 17:15","","97980","10"
"C000235049","26.04.2023, 18:00","","74906","10"
"C000029742","07.12.2018, 16:00","","09306","0"
"C000023780","07.05.2019, 17:00","","33100","0"
"C000237150","21.11.2022, 15:18","","15569","10"
"C000028998","18.01.2019, 16:00","","16727","0"
"C000023433","25.04.2019, 17:00","","19322","0"
"C000236206","09.11.2022, 17:26","","27308","10"
"C000028249","08.01.2019, 16:00","","19322","0"
"C000021865","04.04.2019, 17:00","","04158","0"
"C000254175","21.11.2022, 18:17","","45711","10"
"C000027874","15.01.2019, 16:00","","01156","0"
"C000021482","11.04.2019, 17:00","","14513","0"
"C000263794","12.06.2023, 19:24","","16341","10"
"C000027521","17.01.2019, 16:00","","15890","0"
"C000021122","25.04.2019, 17:00","","74564","0"
"C000254980","11.01.2023, 18:02","","46485","5"
"C000028999","06.02.2019, 16:00","","16348","0"
"C000023434","08.05.2019, 17:00","","50226","0"
"C000255555","21.12.2022, 10:38","","51674","10"
"C000029743","11.02.2019, 16:00","","32457","0"
"C000023435","29.03.2019, 16:00","","48703","0"
"C000315150","25.09.2023, 19:40","","18519","10"
"C000027875","28.01.2019, 16:00","","15806","0"
"C000022627","29.03.2019, 16:00","","49733","0"
"C000604157","12.06.2023, 18:00","","99100","10"
"C000027876","04.02.2019, 16:00","","16567","0"
"C000021123","14.05.2019, 17:00","","52499","0"
"C000389818","08.09.2023, 17:44","","15713","10"
"C000029000","07.02.2019, 16:00","","16559","0"
"C000021866","22.05.2019, 17:00","","52349","0"
"C000351211","01.03.2023, 18:13","","04249","10"
"C000029385","30.01.2019, 16:00","","15806","0"
"C000022628","10.04.2019, 17:00","","16321","0"
"C000209834","16.09.2022, 17:10","","12683","10"
"C000028638","06.08.2019, 17:00","","47475","0"
"C000023071","01.07.2019, 17:00","","49594","0"
"C000213002","22.11.2022, 08:44","","26842","10"
"C000029017","31.07.2019, 17:00","","16321","0"
"C000022289","23.07.2019, 17:00","","02979","0"
"C000210103","28.10.2022, 10:50","","22941","0"
"C000029397","08.08.2019, 17:00","","44867","0"
"C000023072","24.07.2019, 17:00","","75387","0"
"C000217054","16.11.2022, 18:50","","39221","10"
"C000028272","22.08.2019, 17:00","","64859","0"
"C000023074","29.07.2019, 17:00","","75447","0"
"C000210080","21.03.2023, 19:30","","79256","10"
"C000029398","20.08.2019, 17:00","","12437","0"
"C000023801","09.07.2019, 17:00","","04178","0"
"C000211720","31.10.2022, 17:57","","52134","10"
"C000028273","26.08.2019, 17:00","","39288","0"
"C000023802","11.07.2019, 17:00","","06711","0"
"C000448870","22.08.2023, 20:27","","72516","10"
"C000027119","30.01.2019, 16:00","","16515","0"
"C000023803","10.07.2019, 17:00","","75057","0"
"C000448860","14.03.2023, 17:40","","71546","10"
"C000027877","12.04.2019, 17:00","","12621","0"
"C000021483","10.05.2019, 17:00","","08315","0"
"C000220062","14.10.2022, 12:42","","47623","0"
"C000027522","19.06.2019, 17:00","","47447","0"
"C000022629","15.04.2019, 17:00","","06712","0"
"C000222719","31.10.2022, 18:30","","13465","10"
"C000029386","06.06.2019, 17:00","","75328","0"
"C000022269","07.08.2019, 17:00","","04249","0"
"C000224615","02.02.2023, 19:26","","41515","10"
"C000029002","03.07.2019, 17:00","","53947","0"
"C000021484","17.05.2019, 17:00","","47443","0"
"C000223742","28.10.2022, 17:22","","12526","10"
"C000027878","03.07.2019, 17:00","","48480","0"
"C000023049","17.04.2019, 17:00","","65606","0"
"C000221099","08.11.2022, 16:35","","48565","10"
"C000029003","17.07.2019, 17:00","","49424","0"
"C000021485","23.07.2019, 17:00","","46562","0"
"C000220141","10.01.2023, 17:18","","37194","10"
"C000029387","27.06.2019, 17:00","","08209","0"
"C000021486","26.04.2019, 17:00","","04668","0"
"C000222654","07.11.2022, 18:15","","08451","10"
"C000027523","08.08.2019, 17:00","","18442","0"
"C000023781","30.04.2019, 17:00","","35305","0"
"C000223994","14.12.2022, 12:00","","88348","10"
"C000027121","07.08.2019, 17:00","","72762","0"
"C000021124","03.05.2019, 17:00","","65232","0"
"C000220226","04.11.2022, 11:33","","29643","10"
"C000028621","20.06.2019, 17:00","","09661","0"
"C000021125","14.08.2019, 17:00","","50129","0"
"C000222759","20.10.2022, 18:41","","06526","10"
"C000029005","22.05.2019, 17:00","","15913","0"
"C000023436","29.04.2019, 17:00","","01640","0"
"C000222007","28.10.2022, 15:29","","99867","5"
"C000027882","04.06.2019, 17:00","","47647","0"
"C000023459","02.07.2019, 17:00","","33729","0"
"C000221497","01.12.2022, 14:34","","58454","10"
"C000029388","20.06.2019, 17:00","","15345","0"
"C000023804","19.08.2019, 17:00","","40880","0"
"C000229454","13.01.2023, 12:00","","74575","10"
"C000029746","04.06.2019, 17:00","","13059","0"
